"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6157-1.id.csv";"peptide.count.P6157-2.id.csv";"spectra.count.P6157-1.id.csv";"spectra.count.P6157-2.id.csv";"dNSAF.P6157-1.id.csv";"dNSAF.P6157-2.id.csv"
"P08575-1,P08575-2";"P08575-1,P08575-2";"P08575-[1,2]";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";37;70;0,00188527558761158;29;30;37;33;NA;NA
"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";33;53;0,00649689186791381;30;20;32;21;0,00989646684875096;0,00721960076674903
"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";28;58;0,00898196259136122;23;23;30;28;0,0115583036709447;0,0123559790745644
"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";27;42;0,00385158780715762;23;15;26;16;0,00606563537979185;0,00407049489288964
"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-[1-4]";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";23;46;0,00128215839962917;21;15;27;19;NA;NA
"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";23;32;0,000895133182225135;19;13;19;13;0,00134088553592134;0,00101987078021493
"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";22;31;0,00286505189299288;17;12;19;12;0,00443021523776117;0,0031103994280806
"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";22;35;0,00286526732662646;18;16;19;16;0,00392419997750407;0,00367350981405012
"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";21;31;0,00239279059195009;14;13;16;15;0,00311575577161225;0,00324712028206216
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";20;36;0,00478003657493049;17;14;20;16;0,00669975839358967;0,00595816903677695
"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"Q00610-[1,2]";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";22;29;0,000608047604444516;18;10;19;10;NA;NA
"162648";"162648";"162648";"162648";"albumin [Bos taurus]";"";22;35;0,00405008132824629;18;14;20;15;0,00583883392126678;0,00486800569468957
"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";18;28;0,00372942018167411;17;10;18;10;0,00613133678672301;0,00367065771015723
"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";18;29;0,00197379794078404;13;13;15;14;0,00257570653358208;0,00267237160164548
"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";18;30;0,00296788655884769;14;14;15;15;0,00374384386289676;0,00416180205165714
"Q00839-1,Q00839-2";"Q00839-1,Q00839-2";"Q00839-[1,2]";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";18;32;0,00136222995185898;15;15;16;16;NA;NA
"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";17;25;0,00290429079054414;9;13;11;14;0,00322398639983456;0,00456133787688809
"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";17;27;0,00311408786716531;14;10;15;12;0,00436474407661199;0,00388161504982144
"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"P61978-[1-3]";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";17;31;0,00156763098536687;16;11;17;14;NA;NA
"O15031";"O15031";"O15031";"PLXB2_HUMAN";"Plexin-B2";"PLXNB2";16;19;0,000726093392797521;7;12;7;12;0,000674896771802572;0,00128612816395063
"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";16;28;0,00581869672484142;12;14;14;14;0,00734000157735579;0,00815943045236133
"Q14152";"Q14152";"Q14152";"EIF3A_HUMAN";"Eukaryotic translation initiation factor 3 subunit A";"EIF3A";16;22;0,0011181473239074;11;10;12;10;0,00153871440964209;0,00142541218363559
"P05107";"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";15;25;0,00228348445685073;13;10;14;11;0,00322616454245287;0,00281783043116101
"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";15;23;0,00159321457942087;13;5;17;6;0,00297095301940591;0,0011656329217659
"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";15;20;0,00150245950572681;9;11;9;11;0,00170575132149093;0,00231755251504045
"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";14;24;0,0023029502259911;11;10;12;12;0,00290505917230241;0,00322937645538423
"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";14;23;0,00747925733117017;11;10;12;11;0,00984492275058038;0,0100319981553834
