"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834-1.id.csv";"peptide.count.P5834-2.id.csv";"spectra.count.P5834-1.id.csv";"spectra.count.P5834-2.id.csv";"dNSAF.P5834-1.id.csv";"dNSAF.P5834-2.id.csv"
"Q92616";"Q92616";"Q92616";"GCN1L_HUMAN";"Translational activator GCN1";"GCN1L1";110;265;0,00185571344407138;103;105;131;134;0,00183685788551666;0,00187517629402997
"P42704";"P42704";"P42704";"LPPRC_HUMAN";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";63;133;0,00178454619802455;58;58;64;69;0,00171947295597139;0,00185010983004684
"O14980";"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";49;196;0,00342298919855002;47;47;93;103;0,00325215792714232;0,00359466934082716
"Q5VYK3";"Q5VYK3";"Q5VYK3";"ECM29_HUMAN";"Proteasome-associated protein ECM29 homolog";"ECM29";46;94;0,000952950651443019;41;42;44;50;0,000893170674351807;0,00101294258005785
"Q13423";"Q13423";"Q13423";"NNTM_HUMAN";"NAD(P) transhydrogenase, mitochondrial";"NNT";44;112;0,0019289773384094;43;42;56;56;0,00193124045860599;0,00192738908603273
"Q9UIA9";"Q9UIA9";"Q9UIA9";"XPO7_HUMAN";"Exportin-7";"XPO7";41;103;0,00177233824352575;37;40;49;54;0,00168828081489452;0,001856843960463
"Q9Y6D6";"Q9Y6D6";"Q9Y6D6";"BIG1_HUMAN";"Brefeldin A-inhibited guanine nucleotide-exchange protein 1";"ARFGEF1";39;76;0,000989549646105611;34;33;37;39;0,000969877136840679;0,00100913404743667
"Q9HAV4";"Q9HAV4";"Q9HAV4";"XPO5_HUMAN";"Exportin-5";"XPO5";38;88;0,00136708372595151;32;37;40;48;0,00124426147250006;0,00149013612773959
"O75694-1,O75694-2";"O75694-1,O75694-2";"O75694-[1,2]";"NU155_HUMAN";"Nuclear pore complex protein Nup155";"NUP155";35;78;0,00052441656947078;33;32;41;37;0,000551956536021685;0,000497113768710635
"Q15021";"Q15021";"Q15021";"CND1_HUMAN";"Condensin complex subunit 1";"NCAPD2";35;69;0,000921191418606417;33;31;35;34;0,000935638444881383;0,000907093334004699
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";33;120;0,00369769838111193;32;31;61;59;0,00376373721525102;0,0036330762620164
"P55060-1,P55060-3";"P55060-1,P55060-3";"P55060-[1,3]";"XPO2_HUMAN";"Exportin-2";"CSE1L";45;133;0,00128097703400938;42;44;66;67;0,00127283719941742;0,00128954579849487
"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";31;86;0,00271716287853047;29;29;43;43;0,00272035071597438;0,00271492566178682
"O95373";"O95373";"O95373";"IPO7_HUMAN";"Importin-7";"IPO7";30;86;0,00159232440206187;29;28;46;40;0,0016888526724769;0,00149576803395826
"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";29;148;0,00500582326349565;28;28;67;81;0,00453761683831985;0,00547483558324578
"O43592";"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";28;69;0,00134156879154635;27;26;33;36;0,00128474523974461;0,00139874524256637
"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";28;69;0,00169814365456262;26;25;35;34;0,00172477560694581;0,00167215494860603
"P42345";"P42345";"P42345";"MTOR_HUMAN";"Serine/threonine-protein kinase mTOR";"MTOR";27;49;0,000367634752425365;22;22;25;24;0,000375138555684768;0,000360306224688179
"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";25;65;0,00138786805200505;24;23;32;33;0,00136811946382655;0,00140805956590919
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";24;157;0,00555114930720834;23;23;72;85;0,00509747346541047;0,00600584953185531
"Q15042-1";"Q15042-1";"Q15042-1";"RB3GP_HUMAN";"Rab3 GTPase-activating protein catalytic subunit";"RAB3GAP1";24;48;0,000915189772613635;23;19;28;20;0,0010689740764761;0,000762030197841688
"Q9BSJ8-1,Q9BSJ8-2";"Q9BSJ8-1,Q9BSJ8-2";"Q9BSJ8-[1,2]";"ESYT1_HUMAN";"Extended synaptotagmin-1";"ESYT1";24;49;0,000415083948329605;19;23;22;27;0,000373165736906495;0,000457062813637518
"Q9C0E2";"Q9C0E2";"Q9C0E2";"XPO4_HUMAN";"Exportin-4";"XPO4";24;48;0,000780018390038207;22;20;25;23;0,000813472422290441;0,000746902143957515
"Q9H2M9-1";"Q9H2M9-1";"Q9H2M9-1";"RBGPR_HUMAN";"Rab3 GTPase-activating protein non-catalytic subunit";"RAB3GAP2";26;61;0,000819063639372047;23;23;31;30;0,000833467609468636;0,000804973033829177
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";23;73;0,00256173722585132;22;23;32;41;0,00224854155780875;0,00287519855416421
"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";23;55;0,00179534119333074;21;22;26;29;0,00169940493608822;0,00189171004349024
"O60488-1,O60488-2";"O60488-1,O60488-2";"O60488-[1,2]";"ACSL4_HUMAN";"Long-chain-fatty-acid--CoA ligase 4";"ACSL4";22;51;0,000713193335750998;22;20;26;25;0,000727580146028277;0,000699074969404322
"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-[1-4]";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";22;63;0,000467604774444779;21;22;30;33;0,000445860360979189;0,000489468325292241
"P23786";"P23786";"P23786";"CPT2_HUMAN";"Carnitine O-palmitoyltransferase 2, mitochondrial";"CPT2";22;42;0,00119388453049731;19;17;23;19;0,00130912191096017;0,00107929185847806
"Q92621";"Q92621";"Q92621";"NU205_HUMAN";"Nuclear pore complex protein Nup205";"NUP205";22;37;0,000343963750585623;16;19;17;20;0,00031644562399517;0,000371546532844282
"Q93008-1,Q93008-3";"Q93008-1,Q93008-3";"Q93008-[1,3]";"USP9X_HUMAN";"Probable ubiquitin carboxyl-terminal hydrolase FAF-X";"USP9X";45;90;0,000327505289494398;41;43;44;46;0,00032060309225274;0,000334507536068132
"Q9UI26-1,Q9UI26-2";"Q9UI26-1,Q9UI26-2";"Q9UI26-[1,2]";"IPO11_HUMAN";"Importin-11";"IPO11";22;46;0,000441227069219689;20;19;22;24;0,000422538434404893;0,000460031768666274
"P16435";"P16435";"P16435";"NCPR_HUMAN";"NADPH--cytochrome P450 reductase";"POR";21;48;0,00132614647996156;20;20;24;24;0,0013277023452497;0,00132505457739917
"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";21;72;0,00297285154613899;20;21;34;38;0,00281098717650456;0,00313542623787444
"Q14139-1,Q14139-2";"Q14139-1,Q14139-2";"Q14139-[1,2]";"UBE4A_HUMAN";"Ubiquitin conjugation factor E4 A";"UBE4A";21;38;0,000333376762268323;20;16;21;17;0,000368901349327997;0,000298038874517022
"Q29RF7-1";"Q29RF7-1";"Q29RF7-1";"PDS5A_HUMAN";"Sister chromatid cohesion protein PDS5 homolog A";"PDS5A";36;68;0,00114431459008003;31;32;33;35;0,00111471955972561;0,00117416485458015
"O14672";"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";20;45;0,00112525213101685;20;19;24;21;0,0012016771226391;0,00104937059530325
"O15270";"O15270";"O15270";"SPTC2_HUMAN";"Serine palmitoyltransferase 2";"SPTLC2";20;36;0,0011981332298941;18;17;18;18;0,00119953890711839;0,00119714672895805
"O95573";"O95573";"O95573";"ACSL3_HUMAN";"Long-chain-fatty-acid--CoA ligase 3";"ACSL3";20;44;0,00121522550738748;18;17;22;22;0,00121589835942033;0,00121499229682471
"P27487";"P27487";"P27487";"DPP4_HUMAN";"Dipeptidyl peptidase 4";"DPP4";20;39;0,000952302151610777;18;19;20;19;0,000977866065855141;0,000927120160415876
"P46977";"P46977";"P46977";"STT3A_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A";"STT3A";20;48;0,00133911996822791;20;20;24;24;0,00135146915886254;0,00132657418126037
